vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,SmartStockSelection,上交所所有属于申万电子行业的A股，返回证券代码和证券简称,1,智能选股,,,"智能选股工具共筛选出 265 个符合条件标的，以下列出前 265 条
|证券代码|证券简称|证券编码|涨跌幅（%）<[交易日期]:2026-09-11><[复权方式]:不复权>|所属申万行业名称<[等级]:一级>|
|688795.SH|摩尔线程|688795|-1.7|电子|
|688234.SH|天岳先进|688234|-1.71|电子|
|688093.SH|世华科技|688093|-1.72|电子|
|688008.SH|澜起科技|688008|-1.73|电子|
|688727.SH|恒坤新材|688727|-1.75|电子|
|688079.SH|美迪凯|688079|-1.76|电子|
|603515.SH|欧普照明|603515|-1.79|家用电器|
|605218.SH|伟时电子|605218|-1.79|电子|
|688702.SH|盛科通信|688702|-1.79|电子|
|605358.SH|立昂微|605358|-1.79|电子|
|688200.SH|华峰测控|688200|-1.81|电子|
|688798.SH|艾为电子|688798|-1.82|电子|
|688052.SH|纳芯微|688052|-1.83|电子|
|688391.SH|钜泉科技|688391|-1.84|电子|
|600651.SH|飞乐音响|600651|-1.86|汽车|
|688790.SH|昂瑞微|688790|-1.86|电子|
|688653.SH|康希通信|688653|-1.9|电子|
|688007.SH|光峰科技|688007|-1.94|电子|
|600353.SH|旭光电子|600353|-1.95|电子|
|603341.SH|龙旗科技|603341|-1.95|电子|
|688783.SH|西安奕材|688783|-1.97|电子|
|688536.SH|思瑞浦|688536|-2.0|电子|
|688545.SH|兴福电子|688545|-2.02|电子|
|688589.SH|力合微|688589|-2.03|电子|
|688045.SH|必易微|688045|-2.04|电子|
|688106.SH|金宏气体|688106|-2.09|电子|
|600478.SH|科力远|600478|-2.09|电力设备|
|688689.SH|银河微电|688689|-2.1|电子|
|600261.SH|阳光照明|600261|-2.14|家用电器|
|688729.SH|屹唐股份|688729|-2.15|电子|
|688299.SH|长阳科技|688299|-2.16|电子|
|688252.SH|天德钰|688252|-2.16|电子|
|688049.SH|炬芯科技|688049|-2.18|电子|
|603005.SH|晶方科技|603005|-2.21|电子|
|600654.SH|中安科|600654|-2.22|计算机|
|688347.SH|华虹宏力|688347|-2.25|电子|
|688550.SH|瑞联新材|688550|-2.25|电子|
|688362.SH|甬矽电子|688362|-2.29|电子|
|605588.SH|冠石科技|605588|-2.31|电子|
|688359.SH|三孚新科|688359|-2.31|电子|
|688123.SH|聚辰股份|688123|-2.33|电子|
|688307.SH|中润光学|688307|-2.38|电子|
|688486.SH|龙迅股份|688486|-2.39|电子|
|600667.SH|太极实业|600667|-2.4|建筑装饰|
|688371.SH|菲沃泰|688371|-2.41|电子|
|600363.SH|联创光电|600363|-2.44|电子|
|603986.SH|兆易创新|603986|-2.45|电子|
|600884.SH|杉杉股份|600884|-2.45|电力设备|
|600641.SH|先导基电|600641|-2.46|电子|
|600379.SH|宝光股份|600379|-2.47|电力设备|
|603316.SH|诚邦股份|603316|-2.48|电子|
|688691.SH|灿芯股份|688691|-2.48|电子|
|603690.SH|至纯科技|603690|-2.49|电子|
|688449.SH|联芸科技|688449|-2.5|电子|
|688409.SH|富创精密|688409|-2.51|电子|
|688693.SH|锴威特|688693|-2.52|电子|
|603501.SH|豪威集团|603501|-2.6|电子|
|688259.SH|创耀科技|688259|-2.64|电子|
|688525.SH|佰维存储|688525|-2.65|电子|
|600206.SH|有研新材|600206|-2.65|电子|
|603659.SH|璞泰来|603659|-2.69|电力设备|
|688721.SH|龙图光罩|688721|-2.71|电子|
|688172.SH|燕东微|688172|-2.72|电子|
|688120.SH|华海清科|688120|-2.73|电子|
|688766.SH|普冉股份|688766|-2.74|电子|
|688130.SH|晶华微|688130|-2.75|电子|
|688720.SH|艾森股份|688720|-2.75|电子|
|688262.SH|国芯科技|688262|-2.77|电子|
|688582.SH|芯动联科|688582|-2.79|电子|
|688548.SH|广钢气体|688548|-2.8|电子|
|688419.SH|耐科装备|688419|-2.81|电子|
|688502.SH|茂莱光学|688502|-2.81|电子|
|688595.SH|芯海科技|688595|-2.82|电子|
|600152.SH|维科技术|600152|-2.84|电力设备|
|600751.SH|海航科技|600751|-2.86|交通运输|
|688103.SH|国力电子|688103|-2.88|电子|
|688478.SH|晶升股份|688478|-2.88|电子|
|603327.SH|福蓉科技|603327|-2.89|电子|
|605111.SH|新洁能|605111|-2.92|电子|
|688584.SH|上海合晶|688584|-2.93|电子|
|688401.SH|路维光电|688401|-2.93|电子|
|603078.SH|江化微|603078|-2.95|电子|
|688138.SH|清溢光电|688138|-2.96|电子|
|688286.SH|敏芯股份|688286|-2.98|电子|
|688515.SH|裕太微|688515|-3.01|电子|
|688591.SH|泰凌微|688591|-3.02|电子|
|688173.SH|希荻微|688173|-3.03|电子|
|600330.SH|天通股份|600330|-3.03|电子|
|603068.SH|博通集成|603068|-3.07|电子|
|688181.SH|八亿时空|688181|-3.12|电子|
|600800.SH|渤海化学|600800|-3.13|石油石化|
|688775.SH|影石创新|688775|-3.17|电子|
|688233.SH|神工股份|688233|-3.18|电子|
|688797.SH|臻宝科技|688797|-3.3|电子|
|603773.SH|沃格光电|603773|-3.33|电子|
|688048.SH|长光华芯|688048|-3.35|电子|
|688037.SH|芯源微|688037|-3.4|电子|
|688605.SH|先锋精科|688605|-3.43|电子|
|688110.SH|东芯股份|688110|-3.48|电子|
|688535.SH|华海诚科|688535|-3.49|电子|
|688603.SH|天承科技|688603|-3.5|电子|
|688270.SH|ST臻镭|688270|-3.5|电子|
|688002.SH|睿创微纳|688002|-3.51|电子|
|601231.SH|环旭电子|601231|-3.51|电子|
|688800.SH|瑞可达|688800|-3.56|电子|
|688807.SH|优迅股份|688807|-3.61|电子|
|603061.SH|金海通|603061|-3.69|电子|
|600110.SH|诺德股份|600110|-3.73|电力设备|
|688678.SH|福立旺|688678|-3.82|电子|
|688195.SH|腾景科技|688195|-3.83|电子|
|688372.SH|伟测科技|688372|-3.86|电子|
|688352.SH|颀中科技|688352|-3.88|电子|
|688141.SH|杰华特|688141|-4.11|电子|
|603375.SH|盛景微|603375|-4.12|电子|
|688127.SH|蓝特光学|688127|-4.5|电子|
|603303.SH|得邦照明|603303|-4.64|家用电器|
|688332.SH|中科蓝讯|688332|-4.72|电子|
|688416.SH|恒烁股份|688416|-4.78|电子|
|688781.SH|视涯科技|688781|-4.78|电子|
|688403.SH|汇成股份|688403|-4.82|电子|
|688378.SH|奥来德|688378|-4.89|电子|
|603890.SH|春秋电子|603890|-4.91|电子|
|688785.SH|恒运昌|688785|-4.94|电子|
|603626.SH|科森科技|603626|-5.08|电子|
|600621.SH|华鑫股份|600621|-5.14|非银金融|
|688661.SH|和林微纳|688661|-5.24|电子|
|688035.SH|德邦科技|688035|-5.42|电子|
|688711.SH|宏微科技|688711|-5.56|电子|
|688662.SH|富信科技|688662|-5.9|电子|
|688210.SH|统联精密|688210|-5.91|电子|
|688061.SH|灿瑞科技|688061|-6.01|电子|
|605365.SH|立达信|605365|-6.18|家用电器|
|688601.SH|力芯微|688601|-7.22|电子|
|688368.SH|晶丰明源|688368|-8.02|电子|
|688167.SH|炬光科技|688167|-9.02|电子|
|603133.SH|退市碳元|603133|-||
|600898.SH|*ST美讯|600898|-||
|688496.SH|*ST清越|688496|-|电子|
|688432.SH|有研硅|688432|-|电子|
|600083.SH|*ST博信|600083|-||
|603996.SH|退市中新|603996|-||
|600747.SH|退市大控|600747|-||
|600074.SH|退市保千|600074|-||",2026-09-13T08:34:42.202283+08:00
