vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,SmartStockSelection,所有属于申万电子行业的A股，返回证券代码和证券简称,1,智能选股,,,"智能选股工具共筛选出 617 个符合条件标的，以下列出前 500 条
|证券代码|证券简称|证券编码|涨跌幅（%）<[交易日期]:2026-09-11><[复权方式]:不复权>|所属申万行业名称<[等级]:一级>|
|301099.SZ|雅创电子|301099|-0.18|电子|
|688012.SH|中微公司|688012|-0.18|电子|
|002045.SZ|国光电器|002045|-0.22|电子|
|001308.SZ|康冠科技|001308|-0.23|电子|
|300136.SZ|信维通信|300136|-0.23|电子|
|002414.SZ|高德红外|002414|-0.24|国防军工|
|600071.SH|凤凰光学|600071|-0.24|电子|
|688183.SH|生益电子|688183|-0.25|电子|
|002876.SZ|三利谱|002876|-0.32|电子|
|600707.SH|彩虹股份|600707|-0.35|电子|
|688512.SH|慧智微|688512|-0.37|电子|
|002426.SZ|胜利精密|002426|-0.37|电子|
|688256.SH|寒武纪|688256|-0.37|电子|
|300476.SZ|胜宏科技|300476|-0.42|电子|
|688602.SH|康鹏科技|688602|-0.44|基础化工|
|000727.SZ|冠捷科技|000727|-0.44|电子|
|688699.SH|明微电子|688699|-0.46|电子|
|002449.SZ|国星光电|002449|-0.47|电子|
|688220.SH|翱捷科技|688220|-0.47|电子|
|002635.SZ|安洁科技|002635|-0.48|电子|
|688261.SH|东微半导|688261|-0.5|电子|
|300241.SZ|瑞丰光电|300241|-0.52|电子|
|688396.SH|华润微|688396|-0.52|电子|
|688549.SH|中巨芯|688549|-0.54|电子|
|002587.SZ|奥拓电子|002587|-0.55|电子|
|600460.SH|士兰微|600460|-0.56|电子|
|600584.SH|长电科技|600584|-0.56|电子|
|300493.SZ|润欣科技|300493|-0.57|电子|
|002156.SZ|通富微电|002156|-0.58|电子|
|001287.SZ|中电港|001287|-0.58|电子|
|688150.SH|莱特光电|688150|-0.59|电子|
|688709.SH|成都华微|688709|-0.6|电子|
|002025.SZ|航天电器|002025|-0.62|国防军工|
|688041.SH|海光信息|688041|-0.64|电子|
|300623.SZ|捷捷微电|300623|-0.66|电子|
|002552.SZ|宝鼎科技|002552|-0.7|电子|
|002387.SZ|维信诺|002387|-0.72|电子|
|301329.SZ|信音电子|301329|-0.73|电子|
|002371.SZ|北方华创|002371|-0.73|电子|
|603160.SH|汇顶科技|603160|-0.75|电子|
|300184.SZ|力源信息|300184|-0.76|电子|
|002415.SZ|海康威视|002415|-0.78|计算机|
|688608.SH|恒玄科技|688608|-0.78|电子|
|301123.SZ|奕东电子|301123|-0.79|电子|
|300227.SZ|光韵达|300227|-0.79|机械设备|
|300128.SZ|锦富技术|300128|-0.8|电子|
|301282.SZ|金禄电子|301282|-0.8|电子|
|002236.SZ|大华股份|002236|-0.81|计算机|
|688825.SH|长鑫科技|688825|-0.82|电子|
|688458.SH|美芯晟|688458|-0.82|电子|
|688809.SH|强一股份|688809|-0.84|电子|
|301606.SZ|绿联科技|301606|-0.87|电子|
|600130.SH|波导股份|600130|-0.89|电子|
|300219.SZ|鸿利智汇|300219|-0.89|电子|
|002351.SZ|漫步者|002351|-0.91|电子|
|002981.SZ|朝阳科技|002981|-0.91|电子|
|300429.SZ|强力新材|300429|-0.92|电子|
|003015.SZ|日久光电|003015|-0.92|电子|
|688728.SH|格科微|688728|-0.93|电子|
|300975.SZ|商络电子|300975|-0.93|电子|
|603633.SH|徕木股份|603633|-0.93|电子|
|600877.SH|电科芯片|600877|-0.94|电子|
|002654.SZ|万润科技|002654|-0.95|电子|
|688620.SH|安凯微|688620|-0.95|电子|
|301180.SZ|万祥科技|301180|-0.96|电子|
|300637.SZ|扬帆新材|300637|-0.96|基础化工|
|002436.SZ|兴森科技|002436|-0.96|电子|
|688484.SH|南芯科技|688484|-0.96|电子|
|300857.SZ|协创数据|300857|-0.96|电子|
|002638.SZ|勤上股份|002638|-0.96|家用电器|
|300679.SZ|电连技术|300679|-0.96|电子|
|301491.SZ|汉桑科技|301491|-0.97|电子|
|688802.SH|沐曦股份|688802|-0.97|电子|
|603703.SH|盛洋科技|603703|-0.99|电子|
|002866.SZ|传艺科技|002866|-0.99|电子|
|002782.SZ|可立克|002782|-0.99|电子|
|603290.SH|斯达半导|603290|-0.99|电子|
|300296.SZ|利亚德|300296|-1.0|电子|
|300054.SZ|鼎龙股份|300054|-1.01|电子|
|300303.SZ|聚飞光电|300303|-1.03|电子|
|603629.SH|利通电子|603629|-1.03|电子|
|301359.SZ|东南电子|301359|-1.04|电子|
|300032.SZ|金龙机电|300032|-1.04|电子|
|688498.SH|源杰科技|688498|-1.05|电子|
|000100.SZ|TCL科技|000100|-1.07|电子|
|603175.SH|超颖电子|603175|-1.07|电子|
|688153.SH|唯捷创芯|688153|-1.07|电子|
|002681.SZ|奋达科技|002681|-1.08|电子|
|002141.SZ|贤丰控股|002141|-1.09|电子|
|688230.SH|芯导科技|688230|-1.09|电子|
|002185.SZ|华天科技|002185|-1.1|电子|
|300831.SZ|ST派瑞|300831|-1.12|电子|
|000509.SZ|华塑控股|000509|-1.13|电子|
|300545.SZ|联得装备|300545|-1.13|电子|
|688209.SH|英集芯|688209|-1.13|电子|
|300301.SZ|ST长方|300301|-1.15|电子|
|688082.SH|盛美上海|688082|-1.17|电子|
|688107.SH|安路科技|688107|-1.18|电子|
|600552.SH|凯盛科技|600552|-1.19|电子|
|000045.SZ|深纺织A|000045|-1.19|电子|
|603052.SH|可川科技|603052|-1.21|电子|
|688126.SH|沪硅产业|688126|-1.21|电子|
|603738.SH|泰晶科技|603738|-1.21|电子|
|300812.SZ|易天股份|300812|-1.21|电子|
|300686.SZ|智动力|300686|-1.21|电子|
|300968.SZ|格林精密|300968|-1.22|电子|
|600171.SH|上海贝岭|600171|-1.22|电子|
|300708.SZ|聚灿光电|300708|-1.22|电子|
|300053.SZ|航宇微|300053|-1.24|电子|
|301251.SZ|威尔高|301251|-1.26|电子|
|002402.SZ|和而泰|002402|-1.27|电子|
|603297.SH|永新光学|603297|-1.28|电子|
|300232.SZ|洲明科技|300232|-1.29|电子|
|603893.SH|瑞芯微|603893|-1.29|电子|
|002241.SZ|歌尔股份|002241|-1.29|电子|
|300537.SZ|广信材料|300537|-1.31|电子|
|300236.SZ|上海新阳|300236|-1.31|电子|
|002137.SZ|实益达|002137|-1.32|电子|
|688361.SH|中科飞测|688361|-1.33|电子|
|301626.SZ|苏州天脉|301626|-1.34|电子|
|002079.SZ|苏州固锝|002079|-1.34|电力设备|
|002869.SZ|金溢科技|002869|-1.35|计算机|
|688268.SH|华特气体|688268|-1.35|电子|
|688508.SH|芯朋微|688508|-1.36|电子|
|688652.SH|京仪装备|688652|-1.36|电子|
|300120.SZ|经纬辉开|300120|-1.39|电子|
|300666.SZ|江丰电子|300666|-1.39|电子|
|300706.SZ|阿石创|300706|-1.39|电子|
|688539.SH|高华科技|688539|-1.39|电子|
|301328.SZ|维峰电子|301328|-1.4|电子|
|301348.SZ|蓝箭电子|301348|-1.4|电子|
|000697.SZ|炼石航空|000697|-1.4|国防军工|
|000541.SZ|佛山照明|000541|-1.41|家用电器|
|603380.SH|易德龙|603380|-1.41|电子|
|300083.SZ|创世纪|300083|-1.41|机械设备|
|300782.SZ|卓胜微|300782|-1.42|电子|
|300256.SZ|星星科技|300256|-1.44|电子|
|688249.SH|晶合集成|688249|-1.44|电子|
|600666.SH|奥瑞德|600666|-1.44|计算机|
|002947.SZ|恒铭达|002947|-1.44|电子|
|300691.SZ|联合光电|300691|-1.44|计算机|
|300866.SZ|安克创新|300866|-1.46|电子|
|301086.SZ|鸿富瀚|301086|-1.47|电子|
|300657.SZ|弘信电子|300657|-1.47|电子|
|003026.SZ|中晶科技|003026|-1.48|电子|
|003019.SZ|宸展光电|003019|-1.49|电子|
|688981.SH|中芯国际|688981|-1.49|电子|
|300046.SZ|台基股份|300046|-1.49|电子|
|688099.SH|晶晨股份|688099|-1.49|电子|
|300516.SZ|久之洋|300516|-1.49|电子|
|300842.SZ|帝科股份|300842|-1.5|电力设备|
|300398.SZ|飞凯材料|300398|-1.5|电子|
|600703.SH|三安光电|600703|-1.51|电子|
|600366.SH|宁波韵升|600366|-1.52|有色金属|
|002369.SZ|卓翼科技|002369|-1.52|电子|
|603933.SH|睿能科技|603933|-1.54|电子|
|002765.SZ|蓝黛科技|002765|-1.54|汽车|
|688322.SH|奥比中光|688322|-1.54|电子|
|603931.SH|格林达|603931|-1.54|电子|
|603595.SH|ST东尼|603595|-1.55|电子|
|688385.SH|复旦微电|688385|-1.55|电子|
|600288.SH|大恒科技|600288|-1.57|计算机|
|002214.SZ|大立科技|002214|-1.58|国防军工|
|688010.SH|福光股份|688010|-1.59|电子|
|688072.SH|拓荆科技|688072|-1.6|电子|
|300433.SZ|蓝思科技|300433|-1.6|电子|
|688019.SH|安集科技|688019|-1.61|电子|
|688381.SH|帝奥微|688381|-1.61|电子|
|300481.SZ|濮阳惠成|300481|-1.62|电子|
|600203.SH|福日电子|600203|-1.65|电子|
|300346.SZ|南大光电|300346|-1.66|电子|
|688055.SH|龙腾光电|688055|-1.66|电子|
|688380.SH|中微半导|688380|-1.66|电子|
|688530.SH|欧莱新材|688530|-1.66|电子|
|688018.SH|乐鑫科技|688018|-1.68|电子|
|301369.SZ|联动科技|301369|-1.68|电子|
|600602.SH|云赛智联|600602|-1.69|计算机|
|688047.SH|龙芯中科|688047|-1.7|电子|
|688795.SH|摩尔线程|688795|-1.7|电子|
|300088.SZ|长信科技|300088|-1.71|电子|
|688234.SH|天岳先进|688234|-1.71|电子|
|688093.SH|世华科技|688093|-1.72|电子|
|301319.SZ|唯特偶|301319|-1.72|电子|
|300077.SZ|国民技术|300077|-1.73|电子|
|002119.SZ|康强电子|002119|-1.73|电子|
|688008.SH|澜起科技|688008|-1.73|电子|
|002724.SZ|海洋王|002724|-1.74|家用电器|
|301189.SZ|奥尼电子|301189|-1.74|电子|
|300446.SZ|航天智造|300446|-1.75|汽车|
|688727.SH|恒坤新材|688727|-1.75|电子|
|688079.SH|美迪凯|688079|-1.76|电子|
|300701.SZ|森霸传感|300701|-1.76|电子|
|300793.SZ|佳禾智能|300793|-1.78|电子|
|301567.SZ|贝隆精密|301567|-1.79|电子|
|002273.SZ|水晶光电|002273|-1.79|电子|
|603515.SH|欧普照明|603515|-1.79|家用电器|
|605218.SH|伟时电子|605218|-1.79|电子|
|688702.SH|盛科通信|688702|-1.79|电子|
|605358.SH|立昂微|605358|-1.79|电子|
|300566.SZ|激智科技|300566|-1.8|电子|
|300784.SZ|利安科技|300784|-1.8|电子|
|000988.SZ|华工科技|000988|-1.81|机械设备|
|688200.SH|华峰测控|688200|-1.81|电子|
|688798.SH|艾为电子|688798|-1.82|电子|
|002456.SZ|欧菲光|002456|-1.82|电子|
|688052.SH|纳芯微|688052|-1.83|电子|
|301379.SZ|天山电子|301379|-1.84|电子|
|688391.SH|钜泉科技|688391|-1.84|电子|
|300543.SZ|朗科智能|300543|-1.85|家用电器|
|301389.SZ|隆扬电子|301389|-1.85|电子|
|301182.SZ|凯旺科技|301182|-1.86|计算机|
|688790.SH|昂瑞微|688790|-1.86|电子|
|300790.SZ|宇瞳光学|300790|-1.86|计算机|
|600651.SH|飞乐音响|600651|-1.86|汽车|
|301563.SZ|云汉芯城|301563|-1.87|电子|
|300736.SZ|百邦科技|300736|-1.88|电子|
|688653.SH|康希通信|688653|-1.9|电子|
|002129.SZ|TCL中环|002129|-1.92|电力设备|
|002077.SZ|大港股份|002077|-1.92|电子|
|300868.SZ|杰美特|300868|-1.93|电子|
|002057.SZ|中钢天源|002057|-1.93|社会服务|
|688007.SH|光峰科技|688007|-1.94|电子|
|300279.SZ|和晶科技|300279|-1.94|家用电器|
|603341.SH|龙旗科技|603341|-1.95|电子|
|600353.SH|旭光电子|600353|-1.95|电子|
|300111.SZ|向日葵|300111|-1.95|医药生物|
|000555.SZ|神州信息|000555|-1.96|计算机|
|300976.SZ|达瑞电子|300976|-1.97|电子|
|688783.SH|西安奕材|688783|-1.97|电子|
|301285.SZ|鸿日达|301285|-1.98|电子|
|001314.SZ|亿道信息|001314|-1.99|电子|
|688536.SH|思瑞浦|688536|-2.0|电子|
|002055.SZ|ST得润|002055|-2.0|电子|
|002036.SZ|联创电子|002036|-2.01|电子|
|300269.SZ|联建光电|300269|-2.01|电子|
|002992.SZ|宝明科技|002992|-2.01|电子|
|002983.SZ|芯瑞达|002983|-2.01|电子|
|300655.SZ|晶瑞电材|300655|-2.01|电子|
|688545.SH|兴福电子|688545|-2.02|电子|
|300102.SZ|乾照光电|300102|-2.02|电子|
|688589.SH|力合微|688589|-2.03|电子|
|688045.SH|必易微|688045|-2.04|电子|
|002008.SZ|大族激光|002008|-2.04|机械设备|
|300650.SZ|太龙股份|300650|-2.07|电子|
|000925.SZ|众合科技|000925|-2.08|机械设备|
|300327.SZ|中颖电子|300327|-2.09|电子|
|300115.SZ|长盈精密|300115|-2.09|电子|
|688106.SH|金宏气体|688106|-2.09|电子|
|600478.SH|科力远|600478|-2.09|电力设备|
|003028.SZ|振邦智能|003028|-2.1|家用电器|
|688689.SH|银河微电|688689|-2.1|电子|
|000701.SZ|厦门信达|000701|-2.1|商贸零售|
|300632.SZ|光莆股份|300632|-2.11|电子|
|301280.SZ|珠城科技|301280|-2.12|家用电器|
|000068.SZ|华控赛格|000068|-2.13|环保|
|002885.SZ|京泉华|002885|-2.14|电子|
|002584.SZ|西陇科学|002584|-2.14|电子|
|600261.SH|阳光照明|600261|-2.14|家用电器|
|688729.SH|屹唐股份|688729|-2.15|电子|
|301031.SZ|中熔电气|301031|-2.15|电子|
|301308.SZ|江波龙|301308|-2.15|电子|
|688252.SH|天德钰|688252|-2.16|电子|
|688299.SH|长阳科技|688299|-2.16|电子|
|688049.SH|炬芯科技|688049|-2.18|电子|
|301387.SZ|光大同创|301387|-2.18|电子|
|300671.SZ|富满微|300671|-2.2|电子|
|603005.SH|晶方科技|603005|-2.21|电子|
|002993.SZ|奥海科技|002993|-2.22|电子|
|600654.SH|中安科|600654|-2.22|计算机|
|688347.SH|华虹宏力|688347|-2.25|电子|
|688550.SH|瑞联新材|688550|-2.25|电子|
|002643.SZ|万润股份|002643|-2.29|电子|
|002660.SZ|茂硕电源|002660|-2.29|电子|
|688362.SH|甬矽电子|688362|-2.29|电子|
|300822.SZ|贝仕达克|300822|-2.29|电子|
|301297.SZ|富乐德|301297|-2.3|电子|
|001298.SZ|好上好|001298|-2.3|电子|
|605588.SH|冠石科技|605588|-2.31|电子|
|688359.SH|三孚新科|688359|-2.31|电子|
|002049.SZ|紫光国微|002049|-2.33|电子|
|688123.SH|聚辰股份|688123|-2.33|电子|
|000532.SZ|华金资本|000532|-2.33|非银金融|
|002180.SZ|奔图科技|002180|-2.34|计算机|
|002076.SZ|星光股份|002076|-2.34|家用电器|
|300956.SZ|英力股份|300956|-2.37|电子|
|002841.SZ|视源股份|002841|-2.37|电子|
|301275.SZ|汉朔科技|301275|-2.37|电子|
|300373.SZ|扬杰科技|300373|-2.37|电子|
|300735.SZ|光弘科技|300735|-2.37|电子|
|000725.SZ|京东方A|000725|-2.38|电子|
|300162.SZ|雷曼光电|300162|-2.38|电子|
|688307.SH|中润光学|688307|-2.38|电子|
|688486.SH|龙迅股份|688486|-2.39|电子|
|000020.SZ|深华发A|000020|-2.39|电子|
|002952.SZ|亚世光电|002952|-2.39|电子|
|600667.SH|太极实业|600667|-2.4|建筑装饰|
|000970.SZ|中科三环|000970|-2.4|有色金属|
|300814.SZ|中富电路|300814|-2.41|电子|
|688371.SH|菲沃泰|688371|-2.41|电子|
|300582.SZ|英飞特|300582|-2.42|电子|
|300389.SZ|艾比森|300389|-2.42|电子|
|301628.SZ|强达电路|301628|-2.43|电子|
|000062.SZ|深圳华强|000062|-2.43|电子|
|600363.SH|联创光电|600363|-2.44|电子|
|300576.SZ|容大感光|300576|-2.44|电子|
|300076.SZ|*ST宁视|300076|-2.45|电子|
|603986.SH|兆易创新|603986|-2.45|电子|
|600884.SH|杉杉股份|600884|-2.45|电力设备|
|600641.SH|先导基电|600641|-2.46|电子|
|600379.SH|宝光股份|600379|-2.47|电力设备|
|603316.SH|诚邦股份|603316|-2.48|电子|
|688691.SH|灿芯股份|688691|-2.48|电子|
|301630.SZ|同宇新材|301630|-2.49|电子|
|603690.SH|至纯科技|603690|-2.49|电子|
|300458.SZ|全志科技|300458|-2.49|电子|
|688449.SH|联芸科技|688449|-2.5|电子|
|000058.SZ|深赛格|000058|-2.5|商贸零售|
|688409.SH|富创精密|688409|-2.51|电子|
|002388.SZ|新亚制程|002388|-2.51|电子|
|688693.SH|锴威特|688693|-2.52|电子|
|301135.SZ|瑞德智能|301135|-2.54|家用电器|
|300787.SZ|海能实业|300787|-2.54|电子|
|300014.SZ|亿纬锂能|300014|-2.55|电力设备|
|002888.SZ|惠威科技|002888|-2.56|电子|
|000536.SZ|华映科技|000536|-2.56|电子|
|300625.SZ|三雄极光|300625|-2.6|家用电器|
|002922.SZ|伊戈尔|002922|-2.6|电子|
|603501.SH|豪威集团|603501|-2.6|电子|
|002409.SZ|雅克科技|002409|-2.61|电子|
|300394.SZ|天孚通信|300394|-2.62|通信|
|300489.SZ|光智科技|300489|-2.63|电子|
|688259.SH|创耀科技|688259|-2.64|电子|
|600206.SH|有研新材|600206|-2.65|电子|
|688525.SH|佰维存储|688525|-2.65|电子|
|603659.SH|璞泰来|603659|-2.69|电力设备|
|300323.SZ|华灿光电|300323|-2.69|电子|
|688721.SH|龙图光罩|688721|-2.71|电子|
|002506.SZ|协鑫集成|002506|-2.71|电力设备|
|301678.SZ|新恒汇|301678|-2.71|电子|
|688172.SH|燕东微|688172|-2.72|电子|
|688120.SH|华海清科|688120|-2.73|电子|
|688766.SH|普冉股份|688766|-2.74|电子|
|002937.SZ|兴瑞科技|002937|-2.74|汽车|
|688720.SH|艾森股份|688720|-2.75|电子|
|688130.SH|晶华微|688130|-2.75|电子|
|300223.SZ|君正股份|300223|-2.77|电子|
|688262.SH|国芯科技|688262|-2.77|电子|
|688582.SH|芯动联科|688582|-2.79|电子|
|688548.SH|广钢气体|688548|-2.8|电子|
|301421.SZ|波长光电|301421|-2.81|电子|
|688419.SH|耐科装备|688419|-2.81|电子|
|688502.SH|茂莱光学|688502|-2.81|电子|
|300656.SZ|民德电子|300656|-2.81|电子|
|688595.SH|芯海科技|688595|-2.82|电子|
|600152.SH|维科技术|600152|-2.84|电力设备|
|600751.SH|海航科技|600751|-2.86|交通运输|
|300613.SZ|富瀚微|300613|-2.86|电子|
|688103.SH|国力电子|688103|-2.88|电子|
|688478.SH|晶升股份|688478|-2.88|电子|
|603327.SH|福蓉科技|603327|-2.89|电子|
|002222.SZ|福晶科技|002222|-2.89|电子|
|002861.SZ|瀛通通讯|002861|-2.9|电子|
|300672.SZ|国科微|300672|-2.92|电子|
|605111.SH|新洁能|605111|-2.92|电子|
|688584.SH|上海合晶|688584|-2.93|电子|
|688401.SH|路维光电|688401|-2.93|电子|
|300747.SZ|锐科激光|300747|-2.94|机械设备|
|300940.SZ|南极光|300940|-2.94|电子|
|002213.SZ|大为股份|002213|-2.95|电子|
|603078.SH|江化微|603078|-2.95|电子|
|688138.SH|清溢光电|688138|-2.96|电子|
|300340.SZ|科恒股份|300340|-2.97|电力设备|
|688286.SH|敏芯股份|688286|-2.98|电子|
|003043.SZ|华亚智能|003043|-3.0|电子|
|000049.SZ|德赛电池|000049|-3.01|电力设备|
|301326.SZ|捷邦科技|301326|-3.01|电子|
|688515.SH|裕太微|688515|-3.01|电子|
|688591.SH|泰凌微|688591|-3.02|电子|
|688173.SH|希荻微|688173|-3.03|电子|",2026-09-13T08:31:36.935061+08:00
